nowtime,vendor,product_id,product_name,brand,current_price,old_price,units,price_per_unit,other
2024-01-01T05:03:23Z,Galleria,13030,Miss Vickies Original Recipe Chips 200g,Miss Vickies,5.34,6.47,275GM,$3.91/100g,Out of Stock
2024-01-01T05:01:22Z,Voila,15905,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickies,3.76,6.41,59g,$2.89/100g,2 for $9
2024-01-01T05:02:26Z,Walmart,19160,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickies,3.69,4.74,200GM,$3.03/100g,"sale
$3.99"
2024-01-01T05:03:35Z,Metro,15164,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickies,5.92,5.53,200g,$1.74/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:02:21Z,NoFrills,12923,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,5,4.71,EA,$1.94/100g,Save now
2024-01-01T05:01:18Z,Voila,14992,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,4.79,5,EA,$2.4/100g,Rollback
2024-01-01T05:00:13Z,Loblaws,16231,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickie's,4.05,4.67,275GM,$2.41/100g,Save now
2024-01-01T05:03:50Z,SaveOnFoods,18714,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickies,5.53,3.22,200GM,$3.75/100g,2 for $9
2024-01-01T05:05:43Z,SaveOnFoods,14996,MISS VICKIE`S ORIGINAL 200G,Miss Vickies,5.87,4.26,59g,$2.74/100g,"sale
$3.99"
2024-01-01T05:01:36Z,SaveOnFoods,14021,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickie's,5.53,4.07,EA,$1.8/100g,Save now
2024-01-01T05:02:31Z,TandT,10188,Original Recipe kettle cooked potato chips 200g,Miss Vickie's,5.45,3.73,EA,$2.38/100g,$4.29
2024-01-01T05:00:19Z,Metro,15066,Original Recipe Kettle Cooked Chips,Miss Vickies,4.91,5.09,EA,$3.49/100g,2 for $9
2024-01-01T05:06:04Z,Loblaws,19550,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickie's,3.59,5.61,Potato Chips200g,$1.91/100g,Save now
2024-01-01T05:00:17Z,Galleria,14015,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickie's,4.24,5.41,275GM,$1.94/100g,$3.99
2024-01-01T05:00:52Z,Galleria,18629,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickies,4.05,4.49,Value Size275g,$1.81/100g,SALE
2024-01-01T05:01:12Z,Metro,13921,Original Recipe kettle cooked potato chips 275g,Miss Vickie's,3.72,5.9,Value Size275g,$2.18/100g,Out of stock
2024-01-01T05:02:55Z,SaveOnFoods,17238,Original Recipe Kettle Cooked Potato Chips,Miss Vickies,3.25,4.43,275g,$3.02/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:02:01Z,NoFrills,17064,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickie's,4.68,4.62,200g,$1.78/100g,$3.99
2024-01-01T05:01:29Z,TandT,19917,Original Recipe Kettle Cooked Potato Chips,Miss Vickie's,5.88,5.84,EA,$3.68/100g,Best seller
2024-01-01T05:02:42Z,Metro,17674,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickie's,4.24,3.52,EA,$3.14/100g,Rollback
2024-01-01T05:02:42Z,TandT,16685,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickies,3.54,5.53,Value Size275g,$2.58/100g,"sale
$5.00 MIN 2"
2024-01-01T05:05:57Z,NoFrills,13704,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickie's,5.43,4.84,200g,$2.56/100g,Low Stock
2024-01-01T05:04:41Z,SaveOnFoods,11714,Miss Vickies Original Recipe Chips 200g,Miss Vickies,4.73,5.02,59g,$3.02/100g,2 for $11
2024-01-01T05:02:38Z,SaveOnFoods,13041,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,5.05,5.83,200g,$2.99/100g,Out of stock
2024-01-01T05:02:15Z,NoFrills,19576,MISS VICKIE`S ORIGINAL 200G,Miss Vickies,4.71,3.26,EA,$3.4/100g,2 for $9
2024-01-01T05:02:13Z,TandT,16403,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickie's,3.4,5.86,200g,$2.38/100g,Low Stock
2024-01-01T05:00:35Z,NoFrills,13631,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,4.2,3.7,200g,$3.67/100g,2 for $11
2024-01-01T05:01:13Z,Loblaws,13077,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickies,3.85,4.87,Potato Chips200g,$2.4/100g,2 for $11
2024-01-01T05:04:11Z,Voila,18293,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.96,6.33,200g,$3.01/100g,$3.99
2024-01-01T05:02:59Z,Walmart,19732,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.2,4.53,200GM,$2.41/100g,$3.99
2024-01-01T05:03:28Z,Walmart,10277,Miss Vickies Original Recipe Chips 200g,Miss Vickie's,5.14,6.12,Potato Chips200g,$2.47/100g,2 for $11
2024-01-01T05:04:01Z,Voila,12993,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,4.42,5.29,Potato Chips200g,$2.22/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:04:13Z,NoFrills,11262,Miss Vickies Original Recipe Chips 200g,Miss Vickie's,3.18,3.26,Potato Chips200g,$3.96/100g,Save now
2024-01-01T05:00:32Z,SaveOnFoods,18010,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickie's,6.38,3.17,59g,$2.57/100g,2 for $11
2024-01-01T05:05:01Z,Metro,11591,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickies,4.28,4.11,Value Size275g,$2.62/100g,Out of Stock
2024-01-01T05:03:10Z,Galleria,11677,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickies,3.12,5.03,275g,$3.33/100g,$4.29
2024-01-01T05:00:33Z,SaveOnFoods,19626,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickie's,6.11,4.88,200GM,$2.56/100g,Save now
2024-01-01T05:02:13Z,NoFrills,19447,Original Recipe kettle cooked potato chips 200g,Miss Vickie's,4.52,3.68,200GM,$1.59/100g,2 for $9
2024-01-01T05:04:08Z,Metro,13391,Miss Vickies Original Recipe Chips 200g,Miss Vickies,4.15,3.82,59g,$2.78/100g,Save now
2024-01-01T05:03:43Z,Loblaws,18851,MISS VICKIE`S ORIGINAL 200G,Miss Vickies,5.96,4.99,275GM,$2.35/100g,"sale
$5.00 MIN 2"
2024-01-01T05:04:32Z,Voila,18028,Miss Vickies Original Recipe Chips 200g,Miss Vickie's,6.03,3.36,59g,$1.85/100g,Out of stock
2024-01-01T05:00:52Z,SaveOnFoods,10944,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickies,4.77,6.25,200GM,$2.3/100g,SALE
2024-01-01T05:00:00Z,TandT,15598,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickies,3.61,3.53,275g,$3.92/100g,Rollback
2024-01-01T05:05:26Z,Metro,12516,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.95,3.44,EA,$2.72/100g,"sale
$5.00 MIN 2"
2024-01-01T05:04:33Z,Galleria,12367,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,6.12,5.16,275GM,$3.97/100g,Rollback
2024-01-01T05:03:44Z,Loblaws,16705,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickie's,5.72,5.75,200g,$2.28/100g,Low Stock
2024-01-01T05:04:47Z,Walmart,15851,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,5.82,5.42,275g,$1.61/100g,"sale
$5.00 MIN 2"
2024-01-01T05:01:54Z,TandT,10467,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickies,4.46,5.65,59g,$3.9/100g,sale
2024-01-01T05:00:51Z,NoFrills,18627,Original Recipe kettle cooked potato chips 275g,Miss Vickie's,4.22,4.46,Potato Chips200g,$3.53/100g,$4.29
2024-01-01T05:06:01Z,Metro,14913,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickie's,4.22,5.97,275g,$3.19/100g,sale
2024-01-01T05:02:38Z,SaveOnFoods,13169,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.67,4.31,200g,$2.03/100g,Out of Stock
2024-01-01T05:05:37Z,Galleria,11914,Original Recipe Kettle Cooked Chips,Miss Vickies,5.26,5.62,200g,$3.71/100g,2 for $9
2024-01-01T05:02:09Z,Metro,10699,Original Recipe Kettle Cooked Potato Chips,Miss Vickies,3.18,4.98,200g,$1.79/100g,sale
2024-01-01T05:02:46Z,SaveOnFoods,10682,Original Recipe Kettle Cooked Potato Chips,Miss Vickie's,3.28,4.31,EA,$3.03/100g,Out of Stock
2024-01-01T05:01:20Z,Galleria,19264,Original Recipe Kettle Cooked Potato Chips,Miss Vickies,4.02,6.16,275GM,$2.2/100g,$3.99
2024-01-01T05:03:23Z,Loblaws,18115,Original Recipe Kettle Cooked Chips,Miss Vickies,5.03,3.42,EA,$2.65/100g,$3.99
2024-01-01T05:01:52Z,Loblaws,11375,Original Recipe Kettle Cooked Potato Chips,Miss Vickie's,6.42,3.57,59g,$2.79/100g,"sale
$5.00 MIN 2"
2024-01-01T05:03:16Z,Galleria,19423,MISS VICKIE`S ORIGINAL 200G,Miss Vickies,3.49,3.47,Value Size275g,$1.71/100g,"sale
$5.00 MIN 2"
2024-01-01T05:02:56Z,Loblaws,10686,MISS VICKIE`S ORIGINAL 200G,Miss Vickies,3.54,4.62,Value Size275g,$2.83/100g,2 for $9
2024-01-01T05:04:35Z,Walmart,16735,Original Recipe kettle cooked potato chips 200g,Miss Vickie's,4.28,3.23,EA,$3.52/100g,Rollback
2024-01-01T05:05:43Z,Metro,18540,Original Recipe Kettle Cooked Potato Chips,Miss Vickie's,3.15,3.88,Value Size275g,$1.66/100g,Best seller
2024-01-01T05:02:44Z,NoFrills,13914,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickies,5,6.18,200g,$2.96/100g,Best seller
2024-01-01T05:02:45Z,Voila,18478,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickies,3.51,4.19,200g,$1.83/100g,Low Stock
2024-01-01T05:01:25Z,Metro,19189,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickies,5.08,5.42,275GM,$2.16/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:02:23Z,Metro,15366,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickies,6.43,4.9,200GM,$3.98/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:04:03Z,Galleria,17449,MISS VICKIE`S ORIGINAL 200G,Miss Vickies,3.74,5.67,59g,$2.69/100g,2 for $11
2024-01-01T05:01:24Z,Voila,11891,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,3.26,3.67,200GM,$3.83/100g,"sale
$3.99"
2024-01-01T05:04:13Z,Galleria,18019,Original Recipe kettle cooked potato chips 275g,Miss Vickies,6.24,6.24,200GM,$1.94/100g,"sale
$5.00 MIN 2"
2024-01-01T05:00:51Z,TandT,12219,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,6.18,5.22,Value Size275g,$1.59/100g,Out of Stock
2024-01-01T05:02:21Z,SaveOnFoods,12669,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickie's,6.25,5.95,200g,$2.09/100g,$4.29
2024-01-01T05:04:40Z,Voila,19028,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,5.93,3.32,59g,$2.81/100g,$4.29
2024-01-01T05:04:15Z,Loblaws,14071,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickies,6.4,4.72,200GM,$3.31/100g,$3.99
2024-01-01T05:01:28Z,TandT,17637,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,6.17,3.29,200GM,$2.81/100g,Out of stock
2024-01-01T05:01:27Z,Walmart,17152,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickies,5.69,3.01,EA,$3.2/100g,SALE
2024-01-01T05:03:22Z,Metro,12898,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickie's,3.84,4.99,200GM,$3.71/100g,"sale
$3.99"
2024-01-01T05:05:13Z,Galleria,12859,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickies,4.72,5.71,275GM,$3.02/100g,$3.99
2024-01-01T05:00:58Z,Galleria,12784,MISS VICKIE`S ORIGINAL 200G,Miss Vickie's,5.28,5.78,59g,$2.46/100g,$3.99
2024-01-01T05:03:23Z,NoFrills,15717,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickie's,5.86,3.64,275GM,$3.14/100g,Best seller
2024-01-01T05:04:38Z,SaveOnFoods,15398,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickies,3.26,5.01,59g,$2.62/100g,SALE
2024-01-01T05:03:35Z,Metro,12733,Original Recipe Kettle Cooked Chips,Miss Vickies,5.68,5.79,275GM,$1.63/100g,Out of Stock
2024-01-01T05:00:35Z,Voila,12232,Original Recipe kettle cooked potato chips 200g,Miss Vickie's,4.61,5.28,200g,$3.46/100g,Out of stock
2024-01-01T05:02:25Z,Galleria,13267,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,6.35,3.5,Potato Chips200g,$3.39/100g,$3.99
2024-01-01T05:05:55Z,Galleria,15228,Miss Vickies Original Recipe Chips 200g,Miss Vickie's,5.36,5.76,EA,$1.78/100g,$4.29
2024-01-01T05:04:22Z,TandT,12781,Original Recipe kettle cooked potato chips 275g,Miss Vickie's,4.86,4.59,Potato Chips200g,$1.74/100g,Rollback
2024-01-01T05:05:11Z,Galleria,18249,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickie's,3.63,3.41,200GM,$3.84/100g,SALE
2024-01-01T05:02:19Z,Loblaws,12454,Original Recipe Kettle Cooked Potato Chips,Miss Vickies,5.87,5.44,200g,$2.06/100g,Rollback
2024-01-01T05:05:50Z,Galleria,10697,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickies,5.78,3.34,200GM,$1.51/100g,$4.29
2024-01-01T05:04:22Z,TandT,13028,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,5.43,4.01,275g,$2.94/100g,$3.99
2024-01-01T05:01:52Z,Walmart,11747,Miss Vickies Original Recipe Chips 200g,Miss Vickies,4.3,6.03,EA,$2.99/100g,Low Stock
2024-01-01T05:00:35Z,Galleria,16298,Miss Vickies Original Recipe Chips 200g,Miss Vickie's,5.87,5.18,EA,$2.29/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:04:40Z,Loblaws,11963,Original Recipe kettle cooked potato chips 275g,Miss Vickie's,5.03,6.35,275g,$2.86/100g,Out of Stock
2024-01-01T05:01:20Z,Loblaws,15861,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickie's,4.01,3.91,200GM,$2.14/100g,$3.99
2024-01-01T05:05:39Z,Metro,13788,Original Recipe kettle cooked potato chips 200g,Miss Vickie's,5.45,6.05,EA,$2.74/100g,Out of Stock
2024-01-01T05:00:30Z,Metro,15458,Miss Vickies Original Recipe Chips 200g,Miss Vickie's,5.98,4.24,Value Size275g,$2.87/100g,2 for $9
2024-01-01T05:00:12Z,SaveOnFoods,18567,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,3.44,3.07,200GM,$3.83/100g,$3.99
2024-01-01T05:01:47Z,Walmart,17517,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,4.05,5.83,275GM,$2.07/100g,Low Stock
2024-01-01T05:04:48Z,Loblaws,12053,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,4.49,3.97,200GM,$3.86/100g,"sale
$5.00 MIN 2"
2024-01-01T05:05:26Z,Loblaws,14992,Original Recipe Kettle Cooked Potato Chips,Miss Vickies,4.24,4.22,59g,$2.47/100g,Rollback
2024-01-01T05:01:20Z,Galleria,13031,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickies,3.92,6.15,59g,$3.47/100g,sale
2024-01-01T05:00:42Z,TandT,18808,Original Recipe kettle cooked potato chips 275g,Miss Vickies,4.42,3.15,EA,$3.98/100g,$3.99
2024-01-01T05:02:28Z,Galleria,10732,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,5.08,3.19,59g,$2.91/100g,"sale
$3.99"
2024-01-01T05:00:48Z,SaveOnFoods,13002,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickies,5.43,5.5,275g,$1.63/100g,2 for $11
2024-01-01T05:04:56Z,Galleria,14941,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,4.09,3.82,Value Size275g,$2.24/100g,$4.29
2024-01-01T05:01:39Z,Walmart,16404,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,4.09,5.24,200GM,$3.63/100g,sale
2024-01-01T05:00:18Z,Walmart,15564,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickie's,4.61,6.39,275g,$2.89/100g,SALE
2024-01-01T05:00:23Z,NoFrills,13547,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickies,3.63,5.81,EA,$3.57/100g,Save now
2024-01-01T05:04:30Z,TandT,19262,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,3.28,5.75,200g,$2.83/100g,2 for $9
2024-01-01T05:00:06Z,Metro,14834,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickies,3.41,6.11,275GM,$1.61/100g,2 for $11
2024-01-01T05:05:25Z,TandT,11409,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickie's,4.49,6.25,Potato Chips200g,$3.27/100g,Out of stock
2024-01-01T05:00:41Z,Voila,14345,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,3.8,5.46,275g,$2.33/100g,2 for $11
2024-01-01T05:03:23Z,Walmart,12349,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickie's,3.77,3.48,275GM,$2.91/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:02:03Z,Walmart,18314,Original Recipe kettle cooked potato chips 275g,Miss Vickie's,6.02,6.01,59g,$1.66/100g,"sale
$5.00 MIN 2"
2024-01-01T05:00:26Z,SaveOnFoods,12481,Original Recipe kettle cooked potato chips 200g,Miss Vickies,3.32,6.44,EA,$3.92/100g,Best seller
2024-01-01T05:02:07Z,Voila,15886,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickie's,5.93,3.64,275GM,$3.31/100g,Save now
2024-01-01T05:05:39Z,Metro,16591,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickie's,4.47,6.06,59g,$2.75/100g,"sale
$3.99"
2024-01-01T05:02:28Z,Galleria,11103,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickies,6.42,6.37,275GM,$2.97/100g,"sale
$3.99"
2024-01-01T05:04:35Z,Walmart,12137,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickies,3.39,4.53,275g,$3.46/100g,"sale
$5.00 MIN 2"
2024-01-01T05:05:53Z,Galleria,12548,Original Recipe Kettle Cooked Potato Chips,Miss Vickies,4.68,5.36,Potato Chips200g,$2.67/100g,2 for $9
2024-01-01T05:03:37Z,Walmart,15664,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.24,4.75,200g,$2.79/100g,sale
2024-01-01T05:02:18Z,Loblaws,13921,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,3.09,4.82,Potato Chips200g,$2.04/100g,Best seller
2024-01-01T05:05:27Z,SaveOnFoods,12955,Original Recipe kettle cooked potato chips 275g,Miss Vickies,4.93,6.05,275g,$1.73/100g,SALE
2024-01-01T05:02:45Z,Metro,17808,Original Recipe kettle cooked potato chips 275g,Miss Vickie's,3.09,4.36,Potato Chips200g,$2.64/100g,2 for $9
2024-01-01T05:05:52Z,Loblaws,19250,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickie's,4.76,3.96,275g,$1.88/100g,2 for $11
2024-01-01T05:02:28Z,TandT,11775,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickies,3.64,5.37,275g,$3.6/100g,sale
2024-01-01T05:01:20Z,Walmart,18899,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickies,5.34,4.54,200g,$1.53/100g,Rollback
2024-01-01T05:04:00Z,Voila,11006,Original Recipe kettle cooked potato chips 275g,Miss Vickie's,3.76,5.88,Potato Chips200g,$1.94/100g,Rollback
2024-01-01T05:02:39Z,Metro,15791,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickie's,5.49,3.77,59g,$3.88/100g,SALE
2024-01-01T05:03:19Z,Walmart,14652,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,3.35,3.28,59g,$2.06/100g,"sale
$3.99"
2024-01-01T05:05:09Z,SaveOnFoods,11364,Original Recipe kettle cooked potato chips 200g,Miss Vickies,3.58,4.93,200g,$2.33/100g,$4.29
2024-01-01T05:03:45Z,SaveOnFoods,13079,MISS VICKIE`S ORIGINAL 200G,Miss Vickie's,5.79,5.84,EA,$1.87/100g,"sale
$5.00 MIN 2"
2024-01-01T05:04:07Z,Voila,11797,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickies,5.04,6.39,59g,$3.24/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:04:41Z,Voila,19366,"Original Recipe Kettle Cooked Chips, Value Pack",Miss Vickies,5.99,5.35,200g,$2.04/100g,2 for $9
2024-01-01T05:04:05Z,Galleria,16312,Miss Vickies Original Recipe Chips 200g,Miss Vickie's,5.74,5.1,Potato Chips200g,$1.84/100g,Low Stock
2024-01-01T05:05:22Z,Walmart,18464,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickie's,3.69,4.28,Value Size275g,$3.12/100g,Best seller
2024-01-01T05:03:15Z,SaveOnFoods,13816,Original Recipe kettle cooked potato chips 275g,Miss Vickie's,4.23,5.68,Potato Chips200g,$1.73/100g,2 for $9
2024-01-01T05:00:17Z,Galleria,19814,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,3.26,3.95,200g,$2.04/100g,Low Stock
2024-01-01T05:05:58Z,Voila,15099,Miss Vickies Original Recipe Chips 200g,Miss Vickies,5.39,4.34,Value Size275g,$3.48/100g,Save now
2024-01-01T05:01:50Z,NoFrills,14966,Original Recipe kettle cooked potato chips 275g,Miss Vickies,6.41,5.69,59g,$1.97/100g,Low Stock
2024-01-01T05:01:11Z,SaveOnFoods,11153,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickies,4.74,4.53,59g,$2.89/100g,Best seller
2024-01-01T05:01:07Z,Walmart,14380,Original Recipe Kettle Cooked Potato Chips,Miss Vickies,6.48,6.37,EA,$3.27/100g,$3.99
2024-01-01T05:06:05Z,Walmart,15507,Original Recipe kettle cooked potato chips 275g,Miss Vickie's,6.32,3.59,275g,$3/100g,"sale
$5.00 MIN 2"
2024-01-01T05:05:29Z,Metro,13968,Original Recipe kettle cooked potato chips 275g,Miss Vickie's,5.16,4.01,Potato Chips200g,$1.78/100g,Out of stock
2024-01-01T05:03:41Z,Voila,11602,Original Recipe kettle cooked potato chips 200g,Miss Vickie's,6.04,5,59g,$2.85/100g,Out of Stock
2024-01-01T05:00:31Z,Walmart,17972,MISS VICKIE`S ORIGINAL 200G,Miss Vickie's,5.34,3.85,200GM,$2.76/100g,Low Stock
2024-01-01T05:04:02Z,Galleria,11295,Original Recipe Kettle Cooked Potato Chips,Miss Vickie's,5.64,3.04,200GM,$3.4/100g,SALE
2024-01-01T05:03:27Z,Loblaws,12569,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickies,3.57,5.82,200g,$3.75/100g,sale
2024-01-01T05:02:45Z,NoFrills,17511,MISS VICKIE`S ORIGINAL 200G,Miss Vickies,5.94,4.52,200g,$2.93/100g,Out of stock
2024-01-01T05:05:11Z,SaveOnFoods,14240,"Miss Vickie's Original Recipe kettle cooked potato chips, 275GM",Miss Vickies,4.54,4.33,Potato Chips200g,$3.46/100g,"sale
$3.99"
2024-01-01T05:00:58Z,Walmart,12805,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,3.64,6.01,Potato Chips200g,$2.12/100g,"sale
$3.99"
2024-01-01T05:05:41Z,Loblaws,19008,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.56,5.63,Potato Chips200g,$3.92/100g,sale
2024-01-01T05:02:58Z,Metro,16292,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickie's,4.8,3.96,275g,$2.44/100g,SCENE+ Buy 1 Earn 150 Points
2024-01-01T05:05:57Z,Galleria,17197,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickie's,5.5,3.65,275g,$3.09/100g,Low Stock
2024-01-01T05:02:25Z,TandT,15225,"Miss Vickie's Original Recipe kettle cooked potato chips, 200GM",Miss Vickies,3.1,3.72,Value Size275g,$2.66/100g,sale
2024-01-01T05:00:04Z,Galleria,19984,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,Miss Vickies,6.46,6.27,Potato Chips200g,$2.89/100g,sale
2024-01-01T05:05:22Z,Walmart,10542,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickies,5.7,3.91,200g,$3.21/100g,Out of stock
2024-01-01T05:05:20Z,Galleria,17719,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 275 g,Miss Vickie's,6.19,3.62,200GM,$2.73/100g,Out of Stock
2024-01-01T05:01:34Z,SaveOnFoods,19356,Original Recipe Kettle Cooked Potato Chips,Miss Vickies,6.07,4.45,59g,$3.69/100g,$3.99
2024-01-01T05:00:43Z,TandT,12035,"Miss Vickies - Original Recipe, Potato Chips, 200 Gram",Miss Vickie's,5.44,4.39,Potato Chips200g,$2.82/100g,$3.99
2024-01-01T05:02:47Z,SaveOnFoods,18069,Miss Vickies Original Recipe Chips 200g,Miss Vickie's,6.42,4.65,200g,$1.99/100g,sale
2024-01-01T05:00:45Z,Walmart,14075,"Miss Vickies - Original Recipe Potato Chips, Value Size, 275 Gram",Miss Vickie's,4.6,3.99,200g,$2.11/100g,"sale
$3.99"
2024-01-01T05:02:25Z,Voila,16532,Miss Vickies Original Recipe Chips 200g,Miss Vickies,4.59,4.71,275g,$2.89/100g,"sale
$5.00 MIN 2"
2024-01-01T05:05:10Z,SaveOnFoods,10942,Original Recipe kettle cooked potato chips 275g,Miss Vickies,3.8,3.15,275GM,$3.83/100g,Out of Stock
