nowtime,vendor,product_id,product_name,brand,current_price,old_price,units,price_per_unit,other
2024-10-27 12:31:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,5.49,,200g,$2.75/100g,SCENE+ Buy 1 Earn 150 Points
2024-10-28 10:35:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,5.49,,200g,$2.75/100g,SCENE+ Buy 1 Earn 150 Points
2024-10-29 13:51:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,5.49,,200g,$2.75/100g,SCENE+ Buy 1 Earn 150 Points
2024-10-30 12:34:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,5.49,,200g,$2.75/100g,SCENE+ Buy 1 Earn 150 Points
2024-10-31 10:37:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,4.50,5.49,200g,$2.25/100g,SALE
2024-11-01 12:34:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,4.50,5.49,200g,$2.25/100g,SALE
2024-11-02 18:10:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,4.50,5.49,200g,$2.25/100g,SALE
2024-11-03 17:12:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,4.50,5.49,200g,$2.25/100g,SALE
2024-11-04 11:58:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,4.50,5.49,200g,$2.25/100g,SALE
2024-11-05 12:53:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,4.50,5.49,200g,$2.25/100g,SALE
2024-11-06 11:31:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,4.50,5.49,200g,$2.25/100g,SALE
2024-11-07 10:16:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,5.49,,200g,$2.75/100g,
2024-11-08 11:47:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,5.49,,200g,$2.75/100g,
2024-11-09 12:36:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,5.49,,200g,$2.75/100g,
2024-11-10 11:46:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,5.49,,200g,$2.75/100g,
2024-11-11 12:12:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,5.49,,200g,$2.75/100g,
2024-11-12 11:17:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,5.49,,200g,$2.75/100g,
2024-11-13 11:33:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,5.49,,200g,$2.75/100g,
2024-11-14 10:28:00,Voila,719138,Miss Vickie's Kettle Cooked Potato Chips Original Recipe 200 g,,5.49,,200g,$2.75/100g,
2024-09-26 10:19:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-09-27 10:09:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-09-28 10:40:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-09-29 09:35:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-09-30 10:06:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-01 10:38:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-02 08:34:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-03 08:50:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-04 09:33:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-05 10:46:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-06 11:31:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-18 11:45:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-19 09:28:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-20 16:21:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-21 08:38:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-22 08:41:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-23 09:30:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-24 08:38:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-25 09:41:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-26 10:18:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-27 10:44:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-28 08:56:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-29 12:21:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-30 10:42:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-10-31 08:44:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-11-01 10:57:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-11-02 09:52:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-11-03 15:32:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-11-04 10:25:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-11-05 10:54:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-11-06 09:53:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-11-07 11:43:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-11-08 10:10:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-11-09 10:51:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-11-10 10:00:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-11-11 10:24:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-11-12 09:35:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-11-13 10:13:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-11-14 09:03:00,Galleria,917869,MISS VICKIE`S ORIGINAL 200G,,5.49,,$5.49,,
2024-09-23 09:37:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-09-24 11:11:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-09-25 10:56:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-09-26 11:30:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-09-27 11:42:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-09-28 12:21:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-09-29 11:41:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-09-30 11:38:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-01 12:07:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-02 10:06:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-03 10:16:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,,200g,$2.75/100g,
2024-10-04 10:40:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,,200g,$2.75/100g,
2024-10-05 12:40:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-06 13:40:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-07 10:53:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-08 12:06:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-09 10:20:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-10 10:27:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-11 11:12:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-12 11:53:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-13 11:35:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-14 12:23:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-15 11:53:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-16 11:08:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-17 11:17:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-18 13:17:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-19 11:22:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-20 18:04:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-21 10:16:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-22 10:48:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-23 12:29:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-24 10:42:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-25 11:59:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-26 12:41:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-27 12:59:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-28 10:58:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-29 13:58:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-30 13:08:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-10-31 11:05:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-11-01 12:50:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-11-02 11:58:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-11-03 17:35:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-11-04 12:26:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-11-05 13:09:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-11-06 11:45:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-11-07 10:30:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-11-08 12:00:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-11-09 13:01:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-11-10 12:12:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-11-11 12:38:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-11-12 11:41:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-11-13 11:38:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-11-14 10:43:00,Loblaws,1699858,Original Recipe kettle cooked potato chips 200g,Miss Vickies,5.49,was,200g,$2.75/100g,"sale
$5.00 MIN 2"
2024-06-11 01:14:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-11 01:15:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-12 11:06:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-13 12:03:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-13 12:03:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-16 10:56:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-17 11:40:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-18 08:29:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-19 09:48:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-19 09:55:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-21 16:36:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-23 11:22:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-23 11:27:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-23 11:28:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-24 10:42:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-24 10:42:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-25 11:11:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-26 10:50:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-28 12:23:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-29 11:52:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-06-30 11:12:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-07-02 11:21:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-07-05 10:14:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-06 12:00:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-07 12:39:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-08 11:16:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-09 10:12:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-12 09:19:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-13 10:34:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-14 12:37:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-16 11:01:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-17 12:03:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-18 11:19:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-19 11:42:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-22 11:43:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-23 12:07:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-24 11:37:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-24 11:38:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-25 11:18:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-26 09:37:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-27 12:31:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-07-29 10:35:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,5.49,,200g,$2.75 /100g,
2024-08-02 12:11:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-08-03 11:23:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-08-04 11:59:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-08-04 12:01:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-08-05 12:49:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-08-06 10:42:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-08-06 10:44:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-08-07 09:37:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-08-08 13:50:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,3.49,5.49,200g,$1.75 /100g,
2024-08-10 12:01:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,3.49,5.49,200g,$1.75 /100g,
2024-08-13 09:13:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,3.49,5.49,200g,$1.75 /100g,
2024-08-15 09:46:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-08-16 09:46:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-08-18 12:07:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-08-19 09:44:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-08-22 11:05:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.44,5.49,200g,$2.22 /100g,
2024-08-23 11:14:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.44,5.49,200g,$2.22 /100g,
2024-08-27 09:57:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.44,5.49,200g,$2.22 /100g,
2024-08-28 10:10:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.44,5.49,200g,$2.22 /100g,
2024-08-30 10:27:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-08-30 10:27:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-08-30 10:27:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-08-31 12:41:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-01 11:59:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-04 10:49:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-07 10:33:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-08 10:55:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-08 11:02:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-08 11:02:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-09 14:14:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-11 10:51:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-12 11:07:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.44,5.49,200g,$2.22 /100g,
2024-09-12 11:10:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.44,5.49,200g,$2.22 /100g,
2024-09-13 10:13:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.44,5.49,200g,$2.22 /100g,
2024-09-13 10:20:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.44,5.49,200g,$2.22 /100g,
2024-09-16 12:25:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.44,5.49,200g,$2.22 /100g,
2024-09-20 11:00:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-20 11:04:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-21 10:43:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-22 10:58:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-23 09:03:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-24 10:52:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-25 10:26:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,4.99,5.49,200g,$2.50 /100g,
2024-09-26 10:56:00,Metro,2329672,Original Recipe Kettle Cooked Chips,Miss Vickie's,3.99,5.49,200g,$2.00 /100g,
